"nuts_code","ref_year","gdp","city_name","metabolite_name","daily_mean_concentration"
"BE100",2011,70768130000,"Brussels","MDMA",7.45
"BE100",2011,70768130000,"Brussels","amphetamine",35.39
"BE100",2011,70768130000,"Brussels","cocaine",184.32
"BE100",2011,70768130000,"Brussels","methamphetamine",0
"BE211",2011,42658520000,"Antwerp Zuid","MDMA",52.14
"BE211",2011,42658520000,"Antwerp Zuid","amphetamine",277.18
"BE211",2011,42658520000,"Antwerp Zuid","cannabis",0
"BE211",2011,42658520000,"Antwerp Zuid","cocaine",721.18
"BE211",2011,42658520000,"Antwerp Zuid","methamphetamine",5.46
"ES114",2011,18292900000,"Santiago","MDMA",5.99
"ES114",2011,18292900000,"Santiago","amphetamine",33.84
"ES114",2011,18292900000,"Santiago","cannabis",78.79
"ES114",2011,18292900000,"Santiago","cocaine",211.22
"ES114",2011,18292900000,"Santiago","methamphetamine",0
"ES511",2011,147153500000,"Barcelona","MDMA",18.73
"ES511",2011,147153500000,"Barcelona","amphetamine",15.41
"ES511",2011,147153500000,"Barcelona","cannabis",108.63
"ES511",2011,147153500000,"Barcelona","cocaine",421.68
"ES511",2011,147153500000,"Barcelona","methamphetamine",8.43
"ES522",2011,13533600000,"Castellon","MDMA",0
"ES522",2011,13533600000,"Castellon","amphetamine",0
"ES522",2011,13533600000,"Castellon","cannabis",101.73
"ES522",2011,13533600000,"Castellon","cocaine",371.57
"ES522",2011,13533600000,"Castellon","methamphetamine",0
"FR101",2011,195501600000,"Paris Seine Centre","MDMA",14.94
"FR101",2011,195501600000,"Paris Seine Centre","amphetamine",0
"FR101",2011,195501600000,"Paris Seine Centre","cannabis",123.59
"FR101",2011,195501600000,"Paris Seine Centre","cocaine",206.3
"FR101",2011,195501600000,"Paris Seine Centre","methamphetamine",0
"HR050",2011,15649890000,"Zagreb","MDMA",3.26
"HR050",2011,15649890000,"Zagreb","amphetamine",14.6
"HR050",2011,15649890000,"Zagreb","cannabis",30.59
"HR050",2011,15649890000,"Zagreb","cocaine",49.95
"HR050",2011,15649890000,"Zagreb","methamphetamine",0
"ITC4C",2011,165591290000,"Milan","MDMA",7.58
"ITC4C",2011,165591290000,"Milan","amphetamine",11.05
"ITC4C",2011,165591290000,"Milan","cannabis",27.61
"ITC4C",2011,165591290000,"Milan","cocaine",238.85
"ITC4C",2011,165591290000,"Milan","methamphetamine",48.68
"NL321",2011,9928680000,"Amsterdam","MDMA",77.24
"NL321",2011,9928680000,"Amsterdam","amphetamine",123.57
"NL321",2011,9928680000,"Amsterdam","cannabis",191.77
"NL321",2011,9928680000,"Amsterdam","cocaine",644.1
"NL321",2011,9928680000,"Amsterdam","methamphetamine",0
"NL414",2011,31160030000,"Eindhoven","MDMA",66.68
"NL414",2011,31160030000,"Eindhoven","cannabis",102.77
"NL414",2011,31160030000,"Eindhoven","cocaine",437.42
"NL414",2011,31160030000,"Eindhoven","methamphetamine",0
"SE331",2011,9857530000,"Umea","MDMA",0
"SE331",2011,9857530000,"Umea","amphetamine",13.82
"SE331",2011,9857530000,"Umea","cannabis",0
"SE331",2011,9857530000,"Umea","cocaine",2.63
"SE331",2011,9857530000,"Umea","methamphetamine",2.93
"BE100",2012,73023930000,"Brussels","MDMA",12.98
"BE100",2012,73023930000,"Brussels","amphetamine",38.85
"BE100",2012,73023930000,"Brussels","cannabis",73.11
"BE100",2012,73023930000,"Brussels","cocaine",187.19
"BE100",2012,73023930000,"Brussels","methamphetamine",2.09
"BE211",2012,43673840000,"Antwerp Zuid","MDMA",65.84
"BE211",2012,43673840000,"Antwerp Zuid","amphetamine",159.47
"BE211",2012,43673840000,"Antwerp Zuid","cannabis",124.7
"BE211",2012,43673840000,"Antwerp Zuid","cocaine",742.05
"BE211",2012,43673840000,"Antwerp Zuid","methamphetamine",6.33
"CZ010",2012,42300900000,"Prague (2)","MDMA",9.54
"CZ010",2012,42300900000,"Prague (2)","amphetamine",32.41
"CZ010",2012,42300900000,"Prague (2)","cannabis",61.7
"CZ010",2012,42300900000,"Prague (2)","cocaine",48.34
"CZ010",2012,42300900000,"Prague (2)","methamphetamine",186.72
"ES114",2012,17667200000,"Santiago","MDMA",5.05
"ES114",2012,17667200000,"Santiago","amphetamine",0
"ES114",2012,17667200000,"Santiago","cannabis",116.95
"ES114",2012,17667200000,"Santiago","cocaine",239.97
"ES114",2012,17667200000,"Santiago","methamphetamine",0
"ES511",2012,142976200000,"Barcelona","MDMA",27.62
"ES511",2012,142976200000,"Barcelona","amphetamine",13.37
"ES511",2012,142976200000,"Barcelona","cannabis",78.52
"ES511",2012,142976200000,"Barcelona","cocaine",400.59
"ES511",2012,142976200000,"Barcelona","methamphetamine",26.55
"ES522",2012,12669200000,"Castellon","MDMA",0
"ES522",2012,12669200000,"Castellon","amphetamine",0
"ES522",2012,12669200000,"Castellon","cannabis",117.35
"ES522",2012,12669200000,"Castellon","cocaine",262.96
"ES522",2012,12669200000,"Castellon","methamphetamine",0
"FR101",2012,199613300000,"Paris Seine Centre","amphetamine",0
"FR101",2012,199613300000,"Paris Seine Centre","cannabis",117.46
"FR101",2012,199613300000,"Paris Seine Centre","cocaine",215.42
"FR101",2012,199613300000,"Paris Seine Centre","methamphetamine",0
"HR050",2012,15321180000,"Zagreb","MDMA",7.65
"HR050",2012,15321180000,"Zagreb","amphetamine",12.13
"HR050",2012,15321180000,"Zagreb","cannabis",44.71
"HR050",2012,15321180000,"Zagreb","cocaine",69.8
"HR050",2012,15321180000,"Zagreb","methamphetamine",0
"ITC4C",2012,162599770000,"Milan","MDMA",8.74
"ITC4C",2012,162599770000,"Milan","amphetamine",0
"ITC4C",2012,162599770000,"Milan","cannabis",24.25
"ITC4C",2012,162599770000,"Milan","cocaine",241.75
"ITC4C",2012,162599770000,"Milan","methamphetamine",10.11
"NL321",2012,10016950000,"Amsterdam","MDMA",99.84
"NL321",2012,10016950000,"Amsterdam","amphetamine",27.59
"NL321",2012,10016950000,"Amsterdam","cannabis",178.95
"NL321",2012,10016950000,"Amsterdam","cocaine",650.49
"NL321",2012,10016950000,"Amsterdam","methamphetamine",6.41
"NL414",2012,31061860000,"Eindhoven","amphetamine",416.75
"NL414",2012,31061860000,"Eindhoven","cannabis",84.42
"NL414",2012,31061860000,"Eindhoven","cocaine",349.83
"NL414",2012,31061860000,"Eindhoven","methamphetamine",0
"FI1B1",2012,75617710000,"Helsinki","MDMA",14.57
"FI1B1",2012,75617710000,"Helsinki","amphetamine",43.73
"FI1B1",2012,75617710000,"Helsinki","cocaine",9.27
"FI1C1",2012,15850520000,"Turku","MDMA",0
"FI1C1",2012,15850520000,"Turku","amphetamine",43.61
"FI1C1",2012,15850520000,"Turku","cocaine",0
"SE232",2012,7.043e+10,"Gothenburg","MDMA",0
"SE232",2012,7.043e+10,"Gothenburg","amphetamine",87.14
"SE232",2012,7.043e+10,"Gothenburg","cannabis",0
"SE232",2012,7.043e+10,"Gothenburg","cocaine",25.3
"SE232",2012,7.043e+10,"Gothenburg","methamphetamine",50.04
"SE331",2012,10394180000,"Umea","MDMA",0
"SE331",2012,10394180000,"Umea","amphetamine",0
"SE331",2012,10394180000,"Umea","cannabis",0
"SE331",2012,10394180000,"Umea","cocaine",0
"SE331",2012,10394180000,"Umea","methamphetamine",0.94
"CH013",2012,41694310000,"Geneva","MDMA",10.15
"CH013",2012,41694310000,"Geneva","amphetamine",38.96
"CH013",2012,41694310000,"Geneva","cocaine",341.15
"CH013",2012,41694310000,"Geneva","methamphetamine",0
"CH021",2012,64261150000,"Berne","MDMA",19.22
"CH021",2012,64261150000,"Berne","amphetamine",33.05
"CH021",2012,64261150000,"Berne","cocaine",265.5
"CH021",2012,64261150000,"Berne","methamphetamine",19.55
"CH033",2012,33910390000,"Basel","MDMA",14.61
"CH033",2012,33910390000,"Basel","amphetamine",0
"CH033",2012,33910390000,"Basel","cocaine",281.22
"CH033",2012,33910390000,"Basel","methamphetamine",0
"CH040",2012,117922740000,"Zurich","MDMA",38.75
"CH040",2012,117922740000,"Zurich","amphetamine",0
"CH040",2012,117922740000,"Zurich","cocaine",436.86
"CH040",2012,117922740000,"Zurich","methamphetamine",0
"BE100",2013,73315820000,"Brussels","MDMA",15.27
"BE100",2013,73315820000,"Brussels","amphetamine",24.8
"BE100",2013,73315820000,"Brussels","cannabis",89.47
"BE100",2013,73315820000,"Brussels","cocaine",223.81
"BE100",2013,73315820000,"Brussels","methamphetamine",1.71
"BE211",2013,44111220000,"Antwerp Zuid","MDMA",72.59
"BE211",2013,44111220000,"Antwerp Zuid","amphetamine",185.11
"BE211",2013,44111220000,"Antwerp Zuid","cannabis",129.62
"BE211",2013,44111220000,"Antwerp Zuid","cocaine",836.79
"BE211",2013,44111220000,"Antwerp Zuid","methamphetamine",5.76
"BE236",2013,7557800000,"Ninove","MDMA",10.96
"BE236",2013,7557800000,"Ninove","amphetamine",111.94
"BE236",2013,7557800000,"Ninove","cannabis",39.95
"BE236",2013,7557800000,"Ninove","cocaine",106.2
"BE236",2013,7557800000,"Ninove","methamphetamine",0
"CZ010",2013,41777870000,"Prague (2)","MDMA",21.9
"CZ010",2013,41777870000,"Prague (2)","amphetamine",36.24
"CZ010",2013,41777870000,"Prague (2)","cannabis",79.63
"CZ010",2013,41777870000,"Prague (2)","cocaine",51.45
"CZ010",2013,41777870000,"Prague (2)","methamphetamine",326.6
"DK011",2013,46666520000,"Copenhagen","MDMA",19.47
"DK011",2013,46666520000,"Copenhagen","amphetamine",30.64
"DK011",2013,46666520000,"Copenhagen","cocaine",218.55
"DK011",2013,46666520000,"Copenhagen","methamphetamine",9.78
"DE142",2013,6559420000,"Dresden","MDMA",0
"DE142",2013,6559420000,"Dresden","amphetamine",0
"DE142",2013,6559420000,"Dresden","cannabis",29.93
"DE142",2013,6559420000,"Dresden","cocaine",6
"DE142",2013,6559420000,"Dresden","methamphetamine",136.61
"DEA52",2013,19955940000,"Dortmund","MDMA",13.75
"DEA52",2013,19955940000,"Dortmund","amphetamine",92.22
"DEA52",2013,19955940000,"Dortmund","cannabis",84.53
"DEA52",2013,19955940000,"Dortmund","cocaine",324.14
"DEA52",2013,19955940000,"Dortmund","methamphetamine",0
"EL303",2013,30236630000,"Athens","MDMA",2.46
"EL303",2013,30236630000,"Athens","amphetamine",16.05
"EL303",2013,30236630000,"Athens","cannabis",103.56
"EL303",2013,30236630000,"Athens","cocaine",59.21
"EL303",2013,30236630000,"Athens","methamphetamine",4.76
"ES114",2013,17766700000,"Santiago","amphetamine",0
"ES114",2013,17766700000,"Santiago","cannabis",56.72
"ES114",2013,17766700000,"Santiago","cocaine",130.21
"ES114",2013,17766700000,"Santiago","methamphetamine",0
"ES511",2013,142239600000,"Barcelona","MDMA",31.41
"ES511",2013,142239600000,"Barcelona","amphetamine",21.11
"ES511",2013,142239600000,"Barcelona","cannabis",126.09
"ES511",2013,142239600000,"Barcelona","cocaine",537.98
"ES511",2013,142239600000,"Barcelona","methamphetamine",26.51
"ES522",2013,12619800000,"Castellon","MDMA",6.43
"ES522",2013,12619800000,"Castellon","amphetamine",8.6
"ES522",2013,12619800000,"Castellon","cannabis",55.74
"ES522",2013,12619800000,"Castellon","cocaine",174.51
"ES522",2013,12619800000,"Castellon","methamphetamine",0
"FR101",2013,202060400000,"Paris Seine Centre","MDMA",26.06
"FR101",2013,202060400000,"Paris Seine Centre","amphetamine",0
"FR101",2013,202060400000,"Paris Seine Centre","cannabis",151.03
"FR101",2013,202060400000,"Paris Seine Centre","cocaine",242.66
"FR101",2013,202060400000,"Paris Seine Centre","methamphetamine",4
"HR050",2013,15084620000,"Zagreb","MDMA",9.45
"HR050",2013,15084620000,"Zagreb","amphetamine",10
"HR050",2013,15084620000,"Zagreb","cannabis",63.01
"HR050",2013,15084620000,"Zagreb","cocaine",80.03
"ITC4C",2013,160142560000,"Milan","MDMA",4.96
"ITC4C",2013,160142560000,"Milan","cannabis",24.91
"ITC4C",2013,160142560000,"Milan","cocaine",233.17
"ITC4C",2013,160142560000,"Milan","methamphetamine",5.93
"NL321",2013,10153920000,"Amsterdam","MDMA",89.25
"NL321",2013,10153920000,"Amsterdam","amphetamine",70.81
"NL321",2013,10153920000,"Amsterdam","cocaine",393
"NL321",2013,10153920000,"Amsterdam","methamphetamine",5.24
"NL414",2013,31593070000,"Eindhoven","cocaine",426.62
"NL414",2013,31593070000,"Eindhoven","methamphetamine",0
"RO114",2013,2273570000,"Cluj Napoca","MDMA",0
"RO114",2013,2273570000,"Cluj Napoca","amphetamine",0
"RO114",2013,2273570000,"Cluj Napoca","cannabis",0
"RO114",2013,2273570000,"Cluj Napoca","cocaine",0
"RO114",2013,2273570000,"Cluj Napoca","methamphetamine",0
"SK021",2013,8393640000,"Piestany","MDMA",0
"SK021",2013,8393640000,"Piestany","amphetamine",13.99
"SK021",2013,8393640000,"Piestany","cannabis",20.92
"SK021",2013,8393640000,"Piestany","cocaine",3.23
"SK021",2013,8393640000,"Piestany","methamphetamine",123.8
"FI1B1",2013,78408590000,"Helsinki","MDMA",27.61
"FI1B1",2013,78408590000,"Helsinki","amphetamine",94.51
"FI1C1",2013,15930950000,"Turku","MDMA",5.27
"FI1C1",2013,15930950000,"Turku","amphetamine",63.99
"SE232",2013,72620920000,"Gothenburg","MDMA",5.87
"SE232",2013,72620920000,"Gothenburg","amphetamine",215.33
"SE232",2013,72620920000,"Gothenburg","cannabis",0
"SE232",2013,72620920000,"Gothenburg","cocaine",30.58
"SE232",2013,72620920000,"Gothenburg","methamphetamine",0
"SE331",2013,10358380000,"Umea","MDMA",4.49
"SE331",2013,10358380000,"Umea","amphetamine",29.99
"SE331",2013,10358380000,"Umea","cannabis",0
"SE331",2013,10358380000,"Umea","cocaine",5.07
"SE331",2013,10358380000,"Umea","methamphetamine",0
"CH013",2013,41553250000,"Geneva","MDMA",18.78
"CH013",2013,41553250000,"Geneva","amphetamine",0
"CH013",2013,41553250000,"Geneva","cocaine",373.45
"CH013",2013,41553250000,"Geneva","methamphetamine",0
"CH021",2013,64034050000,"Berne","MDMA",27.69
"CH021",2013,64034050000,"Berne","amphetamine",19.06
"CH021",2013,64034050000,"Berne","cocaine",264.34
"CH021",2013,64034050000,"Berne","methamphetamine",16.01
"CH033",2013,33984430000,"Basel","MDMA",23.09
"CH033",2013,33984430000,"Basel","amphetamine",33.89
"CH033",2013,33984430000,"Basel","cocaine",436.64
"CH033",2013,33984430000,"Basel","methamphetamine",12.94
"CH040",2013,116882860000,"Zurich","MDMA",42.87
"CH040",2013,116882860000,"Zurich","amphetamine",42.65
"CH040",2013,116882860000,"Zurich","cocaine",678.79
"CH040",2013,116882860000,"Zurich","methamphetamine",16.71
"RS110",2013,15799150000,"Belgrade","MDMA",14.81
"RS110",2013,15799150000,"Belgrade","amphetamine",16.7
"RS110",2013,15799150000,"Belgrade","cannabis",16.92
"RS110",2013,15799150000,"Belgrade","cocaine",40.69
"RS110",2013,15799150000,"Belgrade","methamphetamine",0
"RS123",2013,4480180000,"Novi Sad","MDMA",7.09
"RS123",2013,4480180000,"Novi Sad","amphetamine",25.67
"RS123",2013,4480180000,"Novi Sad","cannabis",185.88
"RS123",2013,4480180000,"Novi Sad","cocaine",15.78
"RS123",2013,4480180000,"Novi Sad","methamphetamine",0
"BE211",2014,45233290000,"Antwerp Zuid","MDMA",58.82
"BE211",2014,45233290000,"Antwerp Zuid","amphetamine",212.95
"BE211",2014,45233290000,"Antwerp Zuid","cocaine",632.69
"BE211",2014,45233290000,"Antwerp Zuid","methamphetamine",23.11
"BE236",2014,7727840000,"Ninove","MDMA",15.82
"BE236",2014,7727840000,"Ninove","amphetamine",129.4
"BE236",2014,7727840000,"Ninove","cocaine",114.17
"BE236",2014,7727840000,"Ninove","methamphetamine",0.49
"DK011",2014,49536360000,"Copenhagen","MDMA",28.21
"DK011",2014,49536360000,"Copenhagen","cocaine",341.8
"DK011",2014,49536360000,"Copenhagen","methamphetamine",0
"DE142",2014,6801940000,"Dresden","MDMA",4.75
"DE142",2014,6801940000,"Dresden","amphetamine",22.01
"DE142",2014,6801940000,"Dresden","cocaine",8.39
"DE142",2014,6801940000,"Dresden","methamphetamine",133.02
"DE212",2014,102171890000,"Munich G","MDMA",18.06
"DE212",2014,102171890000,"Munich G","amphetamine",22.19
"DE212",2014,102171890000,"Munich G","cocaine",79.46
"DE212",2014,102171890000,"Munich G","methamphetamine",0
"DEA52",2014,20624310000,"Dortmund","MDMA",11.25
"DEA52",2014,20624310000,"Dortmund","amphetamine",138.29
"DEA52",2014,20624310000,"Dortmund","cocaine",243.26
"DEA52",2014,20624310000,"Dortmund","methamphetamine",0
"EL303",2014,30008060000,"Athens","MDMA",4.4
"EL303",2014,30008060000,"Athens","amphetamine",16.84
"EL303",2014,30008060000,"Athens","cocaine",80.06
"EL303",2014,30008060000,"Athens","methamphetamine",5.3
"ES114",2014,1.811e+10,"Santiago","MDMA",11.19
"ES114",2014,1.811e+10,"Santiago","amphetamine",0
"ES114",2014,1.811e+10,"Santiago","cocaine",165.17
"ES114",2014,1.811e+10,"Santiago","methamphetamine",0
"ES511",2014,145147300000,"Barcelona","MDMA",30.35
"ES511",2014,145147300000,"Barcelona","amphetamine",29.79
"ES511",2014,145147300000,"Barcelona","cocaine",461.1
"ES511",2014,145147300000,"Barcelona","methamphetamine",22.15
"ES522",2014,12734900000,"Castellon","MDMA",4.12
"ES522",2014,12734900000,"Castellon","amphetamine",0
"ES522",2014,12734900000,"Castellon","cocaine",206.28
"ES522",2014,12734900000,"Castellon","methamphetamine",0
"FR101",2014,203954200000,"Paris Seine Centre","MDMA",19.06
"FR101",2014,203954200000,"Paris Seine Centre","amphetamine",0
"FR101",2014,203954200000,"Paris Seine Centre","cocaine",233.96
"FR101",2014,203954200000,"Paris Seine Centre","methamphetamine",0
"HR050",2014,15008590000,"Zagreb","MDMA",11.68
"HR050",2014,15008590000,"Zagreb","amphetamine",15.65
"HR050",2014,15008590000,"Zagreb","cocaine",77.43
"HR050",2014,15008590000,"Zagreb","methamphetamine",0.77
"ITC4C",2014,163894200000,"Milan","MDMA",3.96
"ITC4C",2014,163894200000,"Milan","amphetamine",0
"ITC4C",2014,163894200000,"Milan","cocaine",208.05
"ITC4C",2014,163894200000,"Milan","methamphetamine",5.37
"NL321",2014,10127460000,"Amsterdam","MDMA",150.51
"NL321",2014,10127460000,"Amsterdam","amphetamine",89.94
"NL321",2014,10127460000,"Amsterdam","cocaine",716.38
"NL321",2014,10127460000,"Amsterdam","methamphetamine",2.96
"NL414",2014,32781440000,"Eindhoven","amphetamine",203.73
"NL414",2014,32781440000,"Eindhoven","cocaine",380.83
"FI1B1",2014,78960550000,"Helsinki","MDMA",18.02
"FI1B1",2014,78960550000,"Helsinki","amphetamine",68.53
"FI1B1",2014,78960550000,"Helsinki","cocaine",9.4
"FI1B1",2014,78960550000,"Helsinki","methamphetamine",3.7
"FI1C1",2014,16223950000,"Turku","MDMA",10.5
"FI1C1",2014,16223950000,"Turku","amphetamine",62.39
"FI1C1",2014,16223950000,"Turku","cocaine",1.49
"FI1C1",2014,16223950000,"Turku","methamphetamine",3.66
"FI1C5",2014,4919430000,"Lappeenranta","MDMA",4.6
"FI1C5",2014,4919430000,"Lappeenranta","amphetamine",22.88
"FI1C5",2014,4919430000,"Lappeenranta","cocaine",1.74
"FI1C5",2014,4919430000,"Lappeenranta","methamphetamine",0.93
"FI1D7",2014,6011980000,"Rovaniemi","MDMA",12.34
"FI1D7",2014,6011980000,"Rovaniemi","amphetamine",46.39
"FI1D7",2014,6011980000,"Rovaniemi","cocaine",0.39
"FI1D7",2014,6011980000,"Rovaniemi","methamphetamine",2.24
"FI1D9",2014,12820640000,"Oulu","MDMA",40.66
"FI1D9",2014,12820640000,"Oulu","amphetamine",24.86
"FI1D9",2014,12820640000,"Oulu","cocaine",0.28
"FI1D9",2014,12820640000,"Oulu","methamphetamine",1.27
"CH011",2014,45449990000,"Lausanne","MDMA",20.46
"CH011",2014,45449990000,"Lausanne","amphetamine",7.26
"CH011",2014,45449990000,"Lausanne","cocaine",311.89
"CH011",2014,45449990000,"Lausanne","methamphetamine",3.81
"CH013",2014,4.2311e+10,"Geneva","MDMA",21.27
"CH013",2014,4.2311e+10,"Geneva","amphetamine",0
"CH013",2014,4.2311e+10,"Geneva","cocaine",447.63
"CH013",2014,4.2311e+10,"Geneva","methamphetamine",0
"CH021",2014,66183120000,"Berne","MDMA",18.83
"CH021",2014,66183120000,"Berne","amphetamine",18.12
"CH021",2014,66183120000,"Berne","cocaine",365.08
"CH021",2014,66183120000,"Berne","methamphetamine",10.23
"CH033",2014,35131350000,"Basel","MDMA",23.36
"CH033",2014,35131350000,"Basel","amphetamine",16.56
"CH033",2014,35131350000,"Basel","cocaine",453.47
"CH033",2014,35131350000,"Basel","methamphetamine",14.13
"CH040",2014,120952300000,"Zurich","MDMA",55.42
"CH040",2014,120952300000,"Zurich","amphetamine",25.65
"CH040",2014,120952300000,"Zurich","cocaine",598.27
"CH040",2014,120952300000,"Zurich","methamphetamine",21.79
"CH052",2014,5701910000,"Lugano","MDMA",3.68
"CH052",2014,5701910000,"Lugano","amphetamine",0
"CH052",2014,5701910000,"Lugano","cocaine",240.6
"CH052",2014,5701910000,"Lugano","methamphetamine",0
"BE100",2015,78053560000,"Brussels","MDMA",21.95
"BE100",2015,78053560000,"Brussels","amphetamine",58.28
"BE100",2015,78053560000,"Brussels","cocaine",472.36
"BE100",2015,78053560000,"Brussels","methamphetamine",3.67
"BE211",2015,47038860000,"Antwerp Zuid","MDMA",71.98
"BE211",2015,47038860000,"Antwerp Zuid","amphetamine",250.36
"BE211",2015,47038860000,"Antwerp Zuid","cocaine",621.12
"BE211",2015,47038860000,"Antwerp Zuid","methamphetamine",8.81
"BE236",2015,8085030000,"Ninove","MDMA",10.44
"BE236",2015,8085030000,"Ninove","amphetamine",119.04
"BE236",2015,8085030000,"Ninove","cocaine",98.52
"BE236",2015,8085030000,"Ninove","methamphetamine",1.01
"BE255",2015,4291920000,"Oostende","MDMA",9.18
"BE255",2015,4291920000,"Oostende","amphetamine",176.58
"BE255",2015,4291920000,"Oostende","cocaine",80.71
"BE255",2015,4291920000,"Oostende","methamphetamine",1.1
"DK011",2015,50731080000,"Copenhagen","MDMA",53.08
"DK011",2015,50731080000,"Copenhagen","amphetamine",14.68
"DK011",2015,50731080000,"Copenhagen","cocaine",337.15
"DK011",2015,50731080000,"Copenhagen","methamphetamine",11.66
"DE142",2015,6980170000,"Dresden","MDMA",5.09
"DE142",2015,6980170000,"Dresden","amphetamine",17.36
"DE142",2015,6980170000,"Dresden","cocaine",7.84
"DE142",2015,6980170000,"Dresden","methamphetamine",150
"DE212",2015,107292380000,"Munich G","MDMA",7.24
"DE212",2015,107292380000,"Munich G","amphetamine",0
"DE212",2015,107292380000,"Munich G","cocaine",26.8
"DE212",2015,107292380000,"Munich G","methamphetamine",7.18
"DEA52",2015,21303210000,"Dortmund","MDMA",16.58
"DEA52",2015,21303210000,"Dortmund","amphetamine",163.4
"DEA52",2015,21303210000,"Dortmund","cocaine",275.46
"DEA52",2015,21303210000,"Dortmund","methamphetamine",0
"EL303",2015,29672920000,"Athens","MDMA",3.43
"EL303",2015,29672920000,"Athens","amphetamine",10.43
"EL303",2015,29672920000,"Athens","cocaine",63.03
"EL303",2015,29672920000,"Athens","methamphetamine",4.4
"EL411",2015,1290330000,"Mytilene","MDMA",0.81
"EL411",2015,1290330000,"Mytilene","amphetamine",0
"EL411",2015,1290330000,"Mytilene","cocaine",2.65
"EL411",2015,1290330000,"Mytilene","methamphetamine",0
"EL522",2015,15055230000,"Thessaloniki","cocaine",9.67
"EL522",2015,15055230000,"Thessaloniki","methamphetamine",0
"ES114",2015,18864700000,"Santiago","MDMA",14.42
"ES114",2015,18864700000,"Santiago","amphetamine",0
"ES114",2015,18864700000,"Santiago","cocaine",135.1
"ES114",2015,18864700000,"Santiago","methamphetamine",0
"ES511",2015,151999300000,"Barcelona","MDMA",33.82
"ES511",2015,151999300000,"Barcelona","amphetamine",30.25
"ES511",2015,151999300000,"Barcelona","cocaine",443.56
"ES511",2015,151999300000,"Barcelona","methamphetamine",33.38
"ES522",2015,13628600000,"Castellon","MDMA",3.48
"ES522",2015,13628600000,"Castellon","amphetamine",0
"ES522",2015,13628600000,"Castellon","cocaine",126.64
"ES522",2015,13628600000,"Castellon","methamphetamine",0
"ES620",2015,29168700000,"Molina de Segura","MDMA",4.22
"ES620",2015,29168700000,"Molina de Segura","amphetamine",0
"ES620",2015,29168700000,"Molina de Segura","cocaine",232.78
"ES620",2015,29168700000,"Molina de Segura","methamphetamine",0
"FR101",2015,2.07604e+11,"Paris Seine Centre","MDMA",20.6
"FR101",2015,2.07604e+11,"Paris Seine Centre","amphetamine",0
"FR101",2015,2.07604e+11,"Paris Seine Centre","cocaine",161.56
"FR101",2015,2.07604e+11,"Paris Seine Centre","methamphetamine",0
"HR050",2015,15421160000,"Zagreb","MDMA",27.28
"HR050",2015,15421160000,"Zagreb","amphetamine",76.73
"HR050",2015,15421160000,"Zagreb","cocaine",100.47
"HR050",2015,15421160000,"Zagreb","methamphetamine",0
"ITC4C",2015,168836600000,"Milan","MDMA",6.7
"ITC4C",2015,168836600000,"Milan","amphetamine",2.72
"ITC4C",2015,168836600000,"Milan","cocaine",206.12
"ITC4C",2015,168836600000,"Milan","methamphetamine",10.05
"NL321",2015,10445970000,"Amsterdam","MDMA",166.16
"NL321",2015,10445970000,"Amsterdam","amphetamine",59.06
"NL321",2015,10445970000,"Amsterdam","cocaine",641.72
"NL321",2015,10445970000,"Amsterdam","methamphetamine",6.96
"NL414",2015,34561830000,"Eindhoven","MDMA",131.05
"NL414",2015,34561830000,"Eindhoven","cocaine",323.04
"AT126",2015,8688180000,"Klosterneuburg","MDMA",13.88
"AT126",2015,8688180000,"Klosterneuburg","amphetamine",0
"AT126",2015,8688180000,"Klosterneuburg","cocaine",83.39
"AT126",2015,8688180000,"Klosterneuburg","methamphetamine",0
"PT11A",2015,28473560000,"Porto","MDMA",10.27
"PT11A",2015,28473560000,"Porto","amphetamine",0
"PT11A",2015,28473560000,"Porto","cocaine",92.42
"PT11A",2015,28473560000,"Porto","methamphetamine",0.41
"SK021",2015,8790780000,"Piestany","MDMA",0
"SK021",2015,8790780000,"Piestany","amphetamine",23.34
"SK021",2015,8790780000,"Piestany","cocaine",6.15
"SK021",2015,8790780000,"Piestany","methamphetamine",131.86
"FI1B1",2015,82277500000,"Helsinki","MDMA",38.42
"FI1B1",2015,82277500000,"Helsinki","amphetamine",117.1
"FI1B1",2015,82277500000,"Helsinki","cocaine",9.97
"FI1B1",2015,82277500000,"Helsinki","methamphetamine",5.03
"FI1C1",2015,16297670000,"Turku","MDMA",18.72
"FI1C1",2015,16297670000,"Turku","amphetamine",84.47
"FI1C1",2015,16297670000,"Turku","cocaine",0.85
"FI1C1",2015,16297670000,"Turku","methamphetamine",11.53
"CH011",2015,51237850000,"Lausanne","MDMA",42.88
"CH011",2015,51237850000,"Lausanne","amphetamine",10.6
"CH011",2015,51237850000,"Lausanne","cocaine",313.92
"CH011",2015,51237850000,"Lausanne","methamphetamine",2.32
"CH013",2015,47737530000,"Geneva","MDMA",23.93
"CH013",2015,47737530000,"Geneva","amphetamine",5.98
"CH013",2015,47737530000,"Geneva","cocaine",442.68
"CH013",2015,47737530000,"Geneva","methamphetamine",6.29
"CH021",2015,74884800000,"Berne","MDMA",12.5
"CH021",2015,74884800000,"Berne","amphetamine",26.15
"CH021",2015,74884800000,"Berne","cocaine",228.93
"CH021",2015,74884800000,"Berne","methamphetamine",12.51
"CH033",2015,39609010000,"Basel","MDMA",9.55
"CH033",2015,39609010000,"Basel","amphetamine",39.5
