city,year,metabolite_name,daily_mean_concentration
Piestany,2023,methamphetamine,227.95
Piestany,2023,ketamine,0.75
Piestany,2024,mdma,8.58
Piestany,2024,amphetamine,7.62
Piestany,2024,cannabis,52.34
Piestany,2024,cocaine,60.27
Piestany,2024,methamphetamine,223.78
Piestany,2024,ketamine,2.61
Plzen,2023,mdma,18.69
Plzen,2023,amphetamine,46.01
Plzen,2023,cannabis,114.72
Plzen,2023,cocaine,162.31
Plzen,2023,methamphetamine,317.82
Plzen,2024,mdma,23.2
Plzen,2024,amphetamine,57.48
Plzen,2024,cannabis,105.41
Plzen,2024,cocaine,200.1
Plzen,2024,methamphetamine,484.72
Plzen,2024,ketamine,2.41
Pori,2018,mdma,14.92
Pori,2018,amphetamine,40.64
Pori,2018,cocaine,4.32
Pori,2018,methamphetamine,4.16
Pori,2020,mdma,17.44
Pori,2020,amphetamine,78.45
Pori,2020,cocaine,3.74
Pori,2020,methamphetamine,1.49
Pori,2022,mdma,3.62
Pori,2022,amphetamine,60.99
Pori,2022,cocaine,6.63
Pori,2022,methamphetamine,3.91
Pori,2024,mdma,16.28
Pori,2024,amphetamine,61.32
Pori,2024,cocaine,21.11
Pori,2024,methamphetamine,2.11
Porto,2015,mdma,10.27
Porto,2015,amphetamine,0
Porto,2015,cocaine,92.42
Porto,2015,methamphetamine,0.41
Porto,2016,mdma,10.78
Porto,2016,amphetamine,0
Porto,2016,cocaine,90.75
Porto,2016,methamphetamine,0.51
Porto,2017,mdma,10.81
Porto,2017,amphetamine,0
Porto,2017,cocaine,160.22
Porto,2017,methamphetamine,0.47
Porto,2018,mdma,21.07
Porto,2018,amphetamine,1.93
Porto,2018,cannabis,44.67
Porto,2018,cocaine,219.48
Porto,2018,methamphetamine,0.36
Porto,2019,mdma,21.38
Porto,2019,amphetamine,2
Porto,2019,cannabis,53.01
Porto,2019,cocaine,264.35
Porto,2019,methamphetamine,0
Porto,2020,mdma,21.33
Porto,2020,amphetamine,0
Porto,2020,cannabis,63.21
Porto,2020,cocaine,329.85
Porto,2020,methamphetamine,0
Porto,2021,mdma,8.04
Porto,2021,amphetamine,0
Porto,2021,cannabis,47.55
Porto,2021,cocaine,237.8
Porto,2021,methamphetamine,0
Porto,2022,mdma,16.56
Porto,2022,amphetamine,7.26
Porto,2022,cannabis,64.12
Porto,2022,cocaine,265.85
Porto,2022,methamphetamine,0
Porto,2023,mdma,18.56
Porto,2023,amphetamine,0
Porto,2023,cannabis,98.29
Porto,2023,cocaine,512.53
Porto,2023,methamphetamine,0
Porto,2024,mdma,21.99
Porto,2024,amphetamine,10.97
Porto,2024,cannabis,53.74
Porto,2024,cocaine,415.58
Porto,2024,methamphetamine,1.49
Porto,2024,ketamine,0.94
Prague (2),2012,mdma,9.54
Prague (2),2012,amphetamine,32.41
Prague (2),2012,cannabis,61.7
Prague (2),2012,cocaine,48.34
Prague (2),2012,methamphetamine,186.72
Prague (2),2013,mdma,21.9
Prague (2),2013,amphetamine,36.24
Prague (2),2013,cannabis,79.63
Prague (2),2013,cocaine,51.45
Prague (2),2013,methamphetamine,326.6
Prague (2),2019,mdma,93.78
Prague (2),2019,amphetamine,81.29
Prague (2),2019,cannabis,140.77
Prague (2),2019,cocaine,477.92
Prague (2),2019,methamphetamine,726.87
Prague (2),2020,mdma,36.18
Prague (2),2020,amphetamine,39.08
Prague (2),2020,cannabis,90.35
Prague (2),2020,cocaine,267.94
Prague (2),2020,methamphetamine,327.64
Prague (2),2021,mdma,26.6
Prague (2),2021,amphetamine,40.07
Prague (2),2021,cannabis,91.03
Prague (2),2021,cocaine,239.83
Prague (2),2021,methamphetamine,328.77
Prague (2),2022,mdma,51.44
Prague (2),2022,amphetamine,74.54
Prague (2),2022,cannabis,112.38
Prague (2),2022,cocaine,513.4
Prague (2),2022,methamphetamine,628.65
Prague (2),2024,mdma,54.74
Prague (2),2024,amphetamine,53.78
Prague (2),2024,cannabis,80.35
Prague (2),2024,cocaine,501.72
Prague (2),2024,methamphetamine,408.54
Prague (2),2024,ketamine,13.59
Purgstall,2019,mdma,4.41
Purgstall,2019,amphetamine,13.74
Purgstall,2019,cannabis,30.6
Purgstall,2019,cocaine,22.03
Purgstall,2019,methamphetamine,1.48
Purgstall,2020,mdma,4.64
Purgstall,2020,amphetamine,23.77
Purgstall,2020,cannabis,38.96
Purgstall,2020,cocaine,24.39
Purgstall,2020,methamphetamine,1.32
Purgstall,2021,mdma,4.11
Purgstall,2021,amphetamine,23.44
Purgstall,2021,cannabis,37.71
Purgstall,2021,cocaine,28.24
Purgstall,2021,methamphetamine,2.66
Purgstall,2022,mdma,5.91
Purgstall,2022,amphetamine,30.06
Purgstall,2022,cannabis,30.04
Purgstall,2022,cocaine,38.8
Purgstall,2022,methamphetamine,3.35
Purgstall,2023,mdma,13.22
Purgstall,2023,amphetamine,14.31
Purgstall,2023,cannabis,42.96
Purgstall,2023,cocaine,24.89
Purgstall,2023,methamphetamine,6.39
Purgstall,2024,mdma,23.64
Purgstall,2024,amphetamine,15.69
Purgstall,2024,cannabis,38.52
Purgstall,2024,cocaine,66.4
Purgstall,2024,methamphetamine,11.23
Region Millstättersee,2018,mdma,7.33
Region Millstättersee,2018,amphetamine,7.14
Region Millstättersee,2018,cannabis,39.33
Region Millstättersee,2018,cocaine,72.1
Region Millstättersee,2018,methamphetamine,0
Region Millstättersee,2019,mdma,5.63
Region Millstättersee,2019,amphetamine,2.57
Region Millstättersee,2019,cannabis,31.5
Region Millstättersee,2019,cocaine,55.47
Region Millstättersee,2019,methamphetamine,0
Region Millstättersee,2020,mdma,7
Region Millstättersee,2020,amphetamine,6.16
Region Millstättersee,2020,cannabis,31.63
Region Millstättersee,2020,cocaine,75.72
Region Millstättersee,2020,methamphetamine,5.48
Region Millstättersee,2021,mdma,0
Region Millstättersee,2021,amphetamine,4.94
Region Millstättersee,2021,cannabis,24.25
Region Millstättersee,2021,cocaine,30.44
Region Millstättersee,2021,methamphetamine,0
Region Millstättersee,2022,mdma,4.46
Region Millstättersee,2022,amphetamine,1.74
Region Millstättersee,2022,cannabis,47.17
Region Millstättersee,2022,cocaine,110.57
Region Millstättersee,2022,methamphetamine,0
Region Millstättersee,2023,mdma,3.55
Region Millstättersee,2023,amphetamine,2.02
Region Millstättersee,2023,cannabis,49.5
Region Millstättersee,2023,cocaine,216.28
Region Millstättersee,2023,methamphetamine,0
Region Millstättersee,2024,mdma,5.89
Region Millstättersee,2024,amphetamine,6.19
Region Millstättersee,2024,cannabis,25.8
Region Millstättersee,2024,cocaine,172
Region Millstättersee,2024,methamphetamine,0.84
Ried im Innkreis,2024,mdma,6.3
Ried im Innkreis,2024,amphetamine,101.68
Ried im Innkreis,2024,cannabis,58.15
Ried im Innkreis,2024,cocaine,95.96
Ried im Innkreis,2024,methamphetamine,9.01
Riga,2019,mdma,25.71
Riga,2019,amphetamine,57.91
Riga,2019,cocaine,57.34
Riga,2019,methamphetamine,31.42
Riga,2020,mdma,42.98
Riga,2020,amphetamine,53.45
Riga,2020,cocaine,78.63
Riga,2020,methamphetamine,76.82
Riga,2021,mdma,29.05
Riga,2021,amphetamine,40.96
Riga,2021,cocaine,109.66
Riga,2021,methamphetamine,225.56
Riga,2022,mdma,33.84
Riga,2022,amphetamine,106.47
Riga,2022,cocaine,201.61
Riga,2022,methamphetamine,167.97
Riga,2023,mdma,28.64
Riga,2023,amphetamine,160.07
Riga,2023,cocaine,231.72
Riga,2023,methamphetamine,21.39
Riga,2023,ketamine,0
Riga,2024,mdma,16.19
Riga,2024,amphetamine,139.03
Riga,2024,cocaine,202.67
Riga,2024,methamphetamine,22.36
Riga,2024,ketamine,0
Rome,2024,mdma,5.55
Rome,2024,amphetamine,0
Rome,2024,cannabis,78.77
Rome,2024,cocaine,478.61
Rome,2024,methamphetamine,13.27
Rome,2024,ketamine,8.95
Rostock,2017,mdma,19.54
Rostock,2017,amphetamine,149.99
Rostock,2017,cocaine,136.13
Rostock,2017,methamphetamine,2.57
Rotterdam (2),2023,mdma,236.71
Rotterdam (2),2023,amphetamine,237.16
Rotterdam (2),2023,cannabis,225.36
Rotterdam (2),2023,cocaine,1088.44
Rotterdam (2),2023,methamphetamine,12.37
Rotterdam (2),2023,ketamine,76.69
Rotterdam (2),2024,mdma,111.9
Rotterdam (2),2024,amphetamine,173.2
Rotterdam (2),2024,cannabis,147.99
Rotterdam (2),2024,cocaine,972.92
Rotterdam (2),2024,methamphetamine,9.8
Rotterdam (2),2024,ketamine,61.44
Rovaniemi,2014,mdma,12.34
Rovaniemi,2014,amphetamine,46.39
Rovaniemi,2014,cocaine,0.39
Rovaniemi,2014,methamphetamine,2.24
Rovaniemi,2016,mdma,14.27
Rovaniemi,2016,amphetamine,73.97
Rovaniemi,2016,cocaine,1.53
Rovaniemi,2016,methamphetamine,9.69
Rovaniemi,2018,mdma,31.76
Rovaniemi,2018,amphetamine,138.61
Rovaniemi,2018,cocaine,3.59
Rovaniemi,2018,methamphetamine,5.72
Rovaniemi,2020,mdma,21.99
Rovaniemi,2020,amphetamine,170.03
Rovaniemi,2020,cocaine,3.24
Rovaniemi,2020,methamphetamine,1.87
Rovaniemi,2022,mdma,5.33
Rovaniemi,2022,amphetamine,78.88
Rovaniemi,2022,cocaine,3.47
Rovaniemi,2022,methamphetamine,1.55
Rovaniemi,2024,mdma,21.25
Rovaniemi,2024,amphetamine,188.72
Rovaniemi,2024,cocaine,15.61
Rovaniemi,2024,methamphetamine,2.53
Salzburg,2022,mdma,6.85
Salzburg,2022,amphetamine,22.84
Salzburg,2022,cannabis,58.2
Salzburg,2022,cocaine,192.23
Salzburg,2022,methamphetamine,2.22
Salzburg,2023,mdma,6.9
Salzburg,2023,amphetamine,17.58
Salzburg,2023,cannabis,55.15
Salzburg,2023,cocaine,253.83
Salzburg,2023,methamphetamine,3.1
Salzburg,2024,mdma,8.85
Salzburg,2024,amphetamine,24.3
Salzburg,2024,cannabis,50.76
Salzburg,2024,cocaine,279.9
Salzburg,2024,methamphetamine,4.78
Santiago,2011,mdma,5.99
Santiago,2011,amphetamine,33.84
Santiago,2011,cannabis,78.79
Santiago,2011,cocaine,211.22
Santiago,2011,methamphetamine,0
Santiago,2012,mdma,5.05
Santiago,2012,amphetamine,0
Santiago,2012,cannabis,116.95
Santiago,2012,cocaine,239.97
Santiago,2012,methamphetamine,0
Santiago,2013,amphetamine,0
Santiago,2013,cannabis,56.72
Santiago,2013,cocaine,130.21
Santiago,2013,methamphetamine,0
Santiago,2014,mdma,11.19
Santiago,2014,amphetamine,0
Santiago,2014,cocaine,165.17
Santiago,2014,methamphetamine,0
Santiago,2015,mdma,14.42
Santiago,2015,amphetamine,0
Santiago,2015,cocaine,135.1
Santiago,2015,methamphetamine,0
Santiago,2016,mdma,4.46
Santiago,2016,amphetamine,0
Santiago,2016,cocaine,142.68
Santiago,2016,methamphetamine,0
Santiago,2017,mdma,11.53
Santiago,2017,amphetamine,6.42
Santiago,2017,cocaine,342.68
Santiago,2017,methamphetamine,0
Santiago,2018,mdma,14.32
Santiago,2018,amphetamine,0
Santiago,2018,cannabis,64.9
Santiago,2018,cocaine,352.14
Santiago,2018,methamphetamine,0
Santiago,2019,mdma,15.04
Santiago,2019,amphetamine,10.04
Santiago,2019,cannabis,120.06
Santiago,2019,cocaine,500.54
Santiago,2019,methamphetamine,0
Santiago,2020,mdma,29.64
Santiago,2020,amphetamine,0
Santiago,2020,cannabis,92.14
Santiago,2020,cocaine,610.78
Santiago,2020,methamphetamine,0
Santiago,2021,mdma,17.78
Santiago,2021,amphetamine,14.46
Santiago,2021,cannabis,82.68
Santiago,2021,cocaine,546.97
Santiago,2021,methamphetamine,0
Santiago,2022,mdma,30.41
Santiago,2022,amphetamine,8.35
Santiago,2022,cannabis,92.81
Santiago,2022,cocaine,505.1
Santiago,2022,methamphetamine,1.56
Santiago,2023,mdma,16.75
Santiago,2023,amphetamine,0
Santiago,2023,cannabis,71.9
Santiago,2023,cocaine,627.43
Santiago,2023,methamphetamine,0
Santiago,2024,mdma,16.84
Santiago,2024,amphetamine,10.93
Santiago,2024,cannabis,54.32
Santiago,2024,cocaine,609.79
Santiago,2024,methamphetamine,0
Santiago,2024,ketamine,3.97
Split,2024,mdma,35.49
Split,2024,amphetamine,79.93
Split,2024,cannabis,4.93
Split,2024,cocaine,232.99
Split,2024,methamphetamine,1.84
Split,2024,ketamine,12.59
St. Gallen Hofen,2017,mdma,27.84
St. Gallen Hofen,2017,amphetamine,43.92
St. Gallen Hofen,2017,cocaine,821.69
St. Gallen Hofen,2017,methamphetamine,7.41
St. Gallen Hofen,2018,mdma,41.54
St. Gallen Hofen,2018,amphetamine,47.57
St. Gallen Hofen,2018,cocaine,708.34
St. Gallen Hofen,2019,mdma,28.61
St. Gallen Hofen,2019,amphetamine,61.84
St. Gallen Hofen,2019,cannabis,13.31
St. Gallen Hofen,2019,cocaine,909.82
St. Gallen Hofen,2019,methamphetamine,12.73
St. Gallen Hofen,2020,mdma,14.45
St. Gallen Hofen,2020,amphetamine,76
St. Gallen Hofen,2020,cannabis,10.23
St. Gallen Hofen,2020,cocaine,691.83
St. Gallen Hofen,2020,methamphetamine,9.01
St. Gallen Hofen,2021,mdma,27.72
St. Gallen Hofen,2021,amphetamine,129.98
St. Gallen Hofen,2021,cocaine,1336.68
St. Gallen Hofen,2021,methamphetamine,23.2
Steyr,2022,mdma,7.15
Steyr,2022,amphetamine,31.56
Steyr,2022,cannabis,71.15
Steyr,2022,cocaine,81.8
Steyr,2022,methamphetamine,24.68
Steyr,2023,mdma,15.78
Steyr,2023,amphetamine,35.52
Steyr,2023,cannabis,86.59
Steyr,2023,cocaine,132.04
Steyr,2023,methamphetamine,19.66
Steyr,2024,mdma,12.16
Steyr,2024,amphetamine,37.45
Steyr,2024,cannabis,61.54
Steyr,2024,cocaine,149.75
Steyr,2024,methamphetamine,16.98
Stockholm (2),2016,mdma,37.75
Stockholm (2),2016,amphetamine,208.84
Stockholm (2),2016,cocaine,144.14
Stockholm (2),2016,methamphetamine,24.47
Stockholm (2),2019,mdma,27.49
Stockholm (2),2019,amphetamine,446.94
Stockholm (2),2019,cocaine,211.23
Stockholm (2),2019,methamphetamine,13.72
Stockholm (2),2020,mdma,39.95
Stockholm (2),2020,amphetamine,329.97
Stockholm (2),2020,cocaine,323.34
Stockholm (2),2020,methamphetamine,13.97
Stockholm (2),2021,mdma,33.49
Stockholm (2),2021,amphetamine,200.8
Stockholm (2),2021,cocaine,159.19
Stockholm (2),2021,methamphetamine,7.2
Stockholm (2),2024,mdma,23.35
Stockholm (2),2024,amphetamine,362.4
Stockholm (2),2024,cannabis,57.61
Stockholm (2),2024,cocaine,374.23
Stockholm (2),2024,methamphetamine,16.78
Stockholm (2),2024,ketamine,14.96
Stuttgart,2017,mdma,23.17
Stuttgart,2017,amphetamine,69.94
Stuttgart,2017,cocaine,216.82
Stuttgart,2017,methamphetamine,5.86
Stuttgart,2024,mdma,22.84
Stuttgart,2024,amphetamine,111.13
Stuttgart,2024,cocaine,436.81
Stuttgart,2024,methamphetamine,14.21
Stuttgart,2024,ketamine,14.74
Tallinn,2022,mdma,23.94
Tallinn,2022,amphetamine,103.8
Tallinn,2022,cannabis,56.84
Tallinn,2022,cocaine,201.83
Tallinn,2022,methamphetamine,27.41
Tallinn,2023,mdma,27.55
Tallinn,2023,amphetamine,107.59
Tallinn,2023,cannabis,65.23
Tallinn,2023,cocaine,282.82
Tallinn,2023,methamphetamine,1.63
Tampere,2014,mdma,9.66
Tampere,2014,amphetamine,41.87
Tampere,2014,cocaine,1
Tampere,2014,methamphetamine,1.52
Tampere,2015,mdma,28.16
Tampere,2015,amphetamine,53.22
Tampere,2015,cocaine,5.06
Tampere,2015,methamphetamine,3.52
Tampere,2016,mdma,27.08
Tampere,2016,amphetamine,78.19
Tampere,2016,cocaine,6.44
Tampere,2016,methamphetamine,4.07
Tampere,2017,mdma,44.51
Tampere,2017,amphetamine,42.87
Tampere,2017,cocaine,16.29
Tampere,2017,methamphetamine,24.89
Tampere,2018,mdma,22.44
Tampere,2018,amphetamine,68.08
Tampere,2018,cocaine,27.1
Tampere,2018,methamphetamine,22.22
Tampere,2019,mdma,23.25
Tampere,2019,amphetamine,125.68
Tampere,2019,cocaine,12.67
Tampere,2019,methamphetamine,5.92
Tampere,2020,mdma,31.54
Tampere,2020,amphetamine,157.13
Tampere,2020,cocaine,18.29
Tampere,2020,methamphetamine,1.76
Tampere,2021,mdma,18.06
Tampere,2021,amphetamine,155.12
Tampere,2021,cocaine,9.41
Tampere,2021,methamphetamine,1.09
Tampere,2022,mdma,9.64
Tampere,2022,amphetamine,77.69
Tampere,2022,cocaine,13.21
Tampere,2022,methamphetamine,14.24
Tampere,2023,mdma,20.88
Tampere,2023,amphetamine,137.59
Tampere,2023,cocaine,47.43
Tampere,2023,methamphetamine,7.35
Tampere,2024,mdma,28.54
Tampere,2024,amphetamine,159.96
Tampere,2024,cocaine,73.78
Tampere,2024,methamphetamine,3.02
Tampere,2024,ketamine,10.89
Tarragona,2021,mdma,6.3
Tarragona,2021,amphetamine,31.28
Tarragona,2021,cannabis,39.64
Tarragona,2021,methamphetamine,6.78
Tarragona,2022,amphetamine,57.8
Tarragona,2022,cannabis,87.71
Tarragona,2022,cocaine,1610.55
Tarragona,2022,methamphetamine,9.12
Tarragona,2023,amphetamine,51.51
Tarragona,2023,cannabis,192.64
Tarragona,2023,cocaine,1463.91
Tarragona,2024,mdma,32.14
Tarragona,2024,amphetamine,54.73
Tarragona,2024,cannabis,228.9
Tarragona,2024,cocaine,1482.91
Tarragona,2024,ketamine,30.77
Tartu,2021,cannabis,25.73
Tartu,2021,cocaine,67.26
Tartu,2023,mdma,24.75
Tartu,2023,amphetamine,102.66
Tartu,2023,cannabis,36.13
Tartu,2023,cocaine,178.32
Tartu,2023,methamphetamine,10.27
Thessaloniki,2015,cocaine,9.67
Thessaloniki,2015,methamphetamine,0
Trondheim (2),2024,mdma,21.17
Trondheim (2),2024,amphetamine,394.43
Trondheim (2),2024,cannabis,110.78
Trondheim (2),2024,cocaine,264.37
Trondheim (2),2024,methamphetamine,5.74
Trondheim (2),2024,ketamine,9.59
Turku,2012,mdma,0
Turku,2012,amphetamine,43.61
Turku,2012,cocaine,0
Turku,2013,mdma,5.27
Turku,2013,amphetamine,63.99
Turku,2014,mdma,10.5
Turku,2014,amphetamine,62.39
Turku,2014,cocaine,1.49
Turku,2014,methamphetamine,3.66
Turku,2015,mdma,18.72
Turku,2015,amphetamine,84.47
Turku,2015,cocaine,0.85
Turku,2015,methamphetamine,11.53
Turku,2016,mdma,16.59
Turku,2016,amphetamine,72.03
Turku,2016,cocaine,1.8
Turku,2016,methamphetamine,26.98
Turku,2017,mdma,14.73
Turku,2017,amphetamine,64.77
Turku,2017,cocaine,4.74
Turku,2017,methamphetamine,17.59
Turku,2018,mdma,16.12
Turku,2018,amphetamine,66.25
Turku,2018,cocaine,6.94
Turku,2018,methamphetamine,5.65
Turku,2019,mdma,29.26
Turku,2019,amphetamine,137.17
Turku,2019,cocaine,11.07
Turku,2019,methamphetamine,12.97
Turku,2020,mdma,36.31
Turku,2020,amphetamine,110.4
Turku,2020,cocaine,17.52
Turku,2020,methamphetamine,4.34
Turku,2021,mdma,14.5
Turku,2021,amphetamine,195.64
Turku,2021,cocaine,10.45
Turku,2021,methamphetamine,2.45
Turku,2022,mdma,9.67
Turku,2022,amphetamine,68.39
Turku,2022,cocaine,18.29
Turku,2022,methamphetamine,21.05
Turku,2023,mdma,22.3
Turku,2023,amphetamine,117.26
Turku,2023,cocaine,59.46
Turku,2023,methamphetamine,5.68
Turku,2024,mdma,34.57
Turku,2024,amphetamine,167.53
Turku,2024,cocaine,91.21
Turku,2024,methamphetamine,9.87
Turku,2024,ketamine,5.4
Umea,2011,mdma,0
Umea,2011,amphetamine,13.82
Umea,2011,cannabis,0
Umea,2011,cocaine,2.63
Umea,2011,methamphetamine,2.93
Umea,2012,mdma,0
Umea,2012,amphetamine,0
Umea,2012,cannabis,0
Umea,2012,cocaine,0
Umea,2012,methamphetamine,0.94
Umea,2013,mdma,4.49
Umea,2013,amphetamine,29.99
Umea,2013,cannabis,0
Umea,2013,cocaine,5.07
Umea,2013,methamphetamine,0
Uppsala,2019,mdma,17.24
Uppsala,2019,amphetamine,114.48
Uppsala,2019,cocaine,62.27
Uppsala,2019,methamphetamine,1.93
Uppsala,2020,mdma,20.36
Uppsala,2020,amphetamine,173.33
Uppsala,2020,cocaine,94.74
Uppsala,2020,methamphetamine,1.5
Uppsala,2021,mdma,9.83
Uppsala,2021,amphetamine,202.17
Uppsala,2021,cocaine,77.12
Uppsala,2021,methamphetamine,2.54
Uppsala,2023,amphetamine,173.57
Uppsala,2023,cocaine,68.55
Uppsala,2023,methamphetamine,0.89
Uppsala,2023,ketamine,12.78
Utrecht,2011,amphetamine,83.46
Utrecht,2011,cannabis,109.17
Utrecht,2011,cocaine,356.34
Utrecht,2011,methamphetamine,0
Utrecht,2012,mdma,161.86
Utrecht,2012,amphetamine,46.67
Utrecht,2012,cannabis,133.29
Utrecht,2012,cocaine,344.77
Utrecht,2012,methamphetamine,1.4
Utrecht,2013,mdma,83.11
Utrecht,2013,amphetamine,46.52
Utrecht,2013,cocaine,199.16
Utrecht,2013,methamphetamine,0
Utrecht,2014,mdma,85.97
Utrecht,2014,amphetamine,111.06
Utrecht,2014,cocaine,220.2
Utrecht,2015,mdma,62.01
Utrecht,2015,amphetamine,36.43
Utrecht,2015,cocaine,148.1
Utrecht,2015,methamphetamine,0
Utrecht,2016,mdma,88.75
Utrecht,2016,amphetamine,97.94
Utrecht,2016,cocaine,310.36
Utrecht,2016,methamphetamine,0
Utrecht,2017,mdma,59.82
Utrecht,2017,amphetamine,74.89
Utrecht,2017,cocaine,288.74
Utrecht,2017,methamphetamine,0
Utrecht,2018,mdma,160.32
Utrecht,2018,cannabis,100.66
Utrecht,2018,cocaine,414.6
Utrecht,2018,methamphetamine,0
Utrecht,2019,mdma,129.13
Utrecht,2019,amphetamine,144.77
Utrecht,2019,cannabis,131.76
Utrecht,2019,cocaine,460.25
Utrecht,2019,methamphetamine,8.79
Utrecht,2020,mdma,130.5
Utrecht,2020,amphetamine,175.65
Utrecht,2020,cannabis,146.02
Utrecht,2020,cocaine,493.63
Utrecht,2020,methamphetamine,4.83
Utrecht,2021,mdma,101
Utrecht,2021,amphetamine,236.8
Utrecht,2021,cannabis,89.53
Utrecht,2021,cocaine,529.55
Utrecht,2021,methamphetamine,5.7
Utrecht,2022,mdma,111.62
Utrecht,2022,amphetamine,221.78
Utrecht,2022,cannabis,99.56
Utrecht,2022,cocaine,651.63
Utrecht,2022,methamphetamine,6.86
Utrecht,2023,mdma,116.73
Utrecht,2023,cannabis,146.61
Utrecht,2023,cocaine,734.55
Utrecht,2023,methamphetamine,4.92
Utrecht,2024,mdma,110.47
Utrecht,2024,amphetamine,304.26
Utrecht,2024,cannabis,122.44
Utrecht,2024,cocaine,688.55
Utrecht,2024,methamphetamine,8.64
Utrecht,2024,ketamine,44.25
Vaasa,2014,mdma,8.75
Vaasa,2014,amphetamine,42.6
Vaasa,2014,cocaine,0.85
Vaasa,2014,methamphetamine,3.79
Vaasa,2016,mdma,18.67
Vaasa,2016,amphetamine,29.7
Vaasa,2016,cocaine,0
Vaasa,2016,methamphetamine,2.18
Vaasa,2018,mdma,11.65
Vaasa,2018,amphetamine,64.76
Vaasa,2018,cocaine,1.27
Vaasa,2018,methamphetamine,19.05
Vaasa,2020,mdma,24.56
Vaasa,2020,amphetamine,178.68
Vaasa,2020,cocaine,1.82
Vaasa,2020,methamphetamine,3.07
Vaasa,2022,mdma,4.95
Vaasa,2022,amphetamine,57.18
Vaasa,2022,cocaine,1.81
Vaasa,2022,methamphetamine,1.93
Vaasa,2024,mdma,22.01
Vaasa,2024,amphetamine,73.9
Vaasa,2024,cocaine,23.04
Vaasa,2024,methamphetamine,1.79
Velenje,2019,mdma,10.15
Velenje,2019,amphetamine,83.94
Velenje,2019,cannabis,90
Velenje,2019,cocaine,156.62
Velenje,2019,methamphetamine,0
Velenje,2020,mdma,6.14
Velenje,2020,amphetamine,95.79
Velenje,2020,cocaine,148.13
Velenje,2020,methamphetamine,0.97
Velenje,2021,mdma,7.59
Velenje,2021,amphetamine,84.66
Velenje,2021,cannabis,74.48
Velenje,2021,cocaine,220.45
Velenje,2021,methamphetamine,2.5
Velenje,2022,mdma,9.02
Velenje,2022,amphetamine,65.2
Velenje,2022,cannabis,72.36
Velenje,2022,cocaine,201.05
Velenje,2022,methamphetamine,0
Velenje,2022,ketamine,0
Velenje,2023,mdma,5.11
Velenje,2023,amphetamine,135.08
Velenje,2023,cannabis,78.17
Velenje,2023,cocaine,376.11
Velenje,2023,methamphetamine,0
Velenje,2023,ketamine,0
Velenje,2024,mdma,1.95
Velenje,2024,amphetamine,58.28
Velenje,2024,cannabis,68.18
Velenje,2024,cocaine,258.7
Velenje,2024,methamphetamine,0
Velenje,2024,ketamine,0
Vilnius,2017,mdma,15.96
Vilnius,2017,amphetamine,13.08
Vilnius,2017,cocaine,34.7
Vilnius,2017,methamphetamine,39.69
Vilnius,2018,mdma,22.94
Vilnius,2018,amphetamine,16.12
Vilnius,2018,cocaine,49.8
Vilnius,2018,methamphetamine,34.06
Vilnius,2019,mdma,39.67
Vilnius,2019,amphetamine,32.32
Vilnius,2019,cocaine,75.56
Vilnius,2019,methamphetamine,31.28
Vilnius,2020,mdma,31.83
Vilnius,2020,amphetamine,50.62
Vilnius,2020,cocaine,70.99
Vilnius,2020,methamphetamine,1.71
Vilnius,2021,mdma,19.38
Vilnius,2021,amphetamine,70.02
Vilnius,2021,cocaine,119.98
Vilnius,2021,methamphetamine,29.25
Vilnius,2022,mdma,30.58
Vilnius,2022,amphetamine,80.7
Vilnius,2022,cocaine,123.73
Vilnius,2022,methamphetamine,6.95
Vilnius,2023,mdma,51.13
Vilnius,2023,amphetamine,66.07
Vilnius,2023,cocaine,124.03
Vilnius,2023,methamphetamine,4.28
Vilnius,2023,ketamine,10.68
Vilnius,2024,mdma,19.75
Vilnius,2024,amphetamine,57.16
Vilnius,2024,cocaine,169.07
Vilnius,2024,methamphetamine,5.63
Vilnius,2024,ketamine,4.48
Wasserverband Hofsteig,2018,mdma,8.9
Wasserverband Hofsteig,2018,amphetamine,11.77
Wasserverband Hofsteig,2018,cannabis,68.18
Wasserverband Hofsteig,2018,cocaine,181.88
Wasserverband Hofsteig,2018,methamphetamine,1.27
Wasserverband Hofsteig,2019,mdma,11.91
Wasserverband Hofsteig,2019,amphetamine,18.08
Wasserverband Hofsteig,2019,cannabis,81.01
Wasserverband Hofsteig,2019,cocaine,215.76
Wasserverband Hofsteig,2019,methamphetamine,1.62
Wasserverband Hofsteig,2020,mdma,6.52
Wasserverband Hofsteig,2020,amphetamine,24.26
Wasserverband Hofsteig,2020,cannabis,79.34
Wasserverband Hofsteig,2020,cocaine,196.67
Wasserverband Hofsteig,2020,methamphetamine,1.8
Wasserverband Hofsteig,2021,mdma,9.28
Wasserverband Hofsteig,2021,amphetamine,26.32
Wasserverband Hofsteig,2021,cannabis,94.49
Wasserverband Hofsteig,2021,cocaine,351.72
Wasserverband Hofsteig,2021,methamphetamine,0
Wasserverband Hofsteig,2022,mdma,6.58
Wasserverband Hofsteig,2022,amphetamine,15.41
Wasserverband Hofsteig,2022,cannabis,50.56
Wasserverband Hofsteig,2022,cocaine,320.13
Wasserverband Hofsteig,2022,methamphetamine,3.38
Wasserverband Hofsteig,2023,mdma,5.6
Wasserverband Hofsteig,2023,amphetamine,16.83
Wasserverband Hofsteig,2023,cannabis,49.14
Wasserverband Hofsteig,2023,cocaine,271.05
