,Year,Metabolite,Site ID,Country_x,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean,nuts_code,GEO (Codes),GEO (Labels),GDP (M EUR),Country_y
2130,2015,MDMA,DE031,DE,Munich G,5.58,,2.52,3.69,,8.16,16.26,10.92,4.79,7.24,DE212,DE212,"München, Kreisfreie Stadt",107292.38,DE
2131,2015,MDMA,DK003,DK,Copenhagen,53.22,33.54,26.89,24.55,45.66,85.12,102.61,37.88,64.48,53.08,DK011,DK011,Byen København,50731.08,DK
2132,2015,MDMA,ES001,ES,Barcelona,30.85,18.49,20.48,34.74,53.1,51.38,27.71,25.68,39.93,33.82,ES511,ES511,Barcelona,151999.3,ES
2133,2015,MDMA,ES002,ES,Castellon,4.17,4.08,3.29,2.54,4.12,3.32,2.87,3.71,3.32,3.48,ES522,ES522,Castellón/Castelló,13628.6,ES
2134,2015,MDMA,ES006,ES,Molina de Segura,4.27,3.05,2.52,3.47,6.72,4.94,4.57,3.96,4.41,4.22,ES620,ES620,Murcia,29168.7,ES
2135,2015,MDMA,ES007,ES,Santiago,10.61,10.73,11.12,11.24,18.44,19.6,19.18,13.5,15.1,14.42,ES114,ES114,Pontevedra,18864.7,ES
2136,2015,MDMA,FI002,FI,Helsinki,10.12,12.82,16.81,72.63,94.21,41.91,20.44,14.46,56.39,38.42,FI1B1,FI1B1,Helsinki-Uusimaa,82277.5,FI
2137,2015,MDMA,FI027,FI,Turku,5.85,8.38,12.66,36.0,34.28,23.78,10.1,8.11,26.68,18.72,FI1C1,FI1C1,Varsinais-Suomi,16297.67,FI
2138,2015,MDMA,FR005,FR,Paris Seine Centre,1.99,1.98,1.97,42.01,62.12,32.14,1.97,1.98,34.56,20.6,FR101,FR101,Paris,207604.0,FR
2139,2015,MDMA,GR001,EL,Athens,1.22,1.45,6.28,4.62,6.94,1.77,1.74,1.47,4.9,3.43,EL303,EL303,Kentrikos Tomeas Athinon,29672.92,EL
2140,2015,MDMA,GR003,EL,Mytilene,0.26,0.96,0.19,0.84,0.8,1.47,1.15,0.79,0.83,0.81,EL411,EL411,"Lesvos, Limnos",1290.33,EL
2141,2015,MDMA,HR002,HR,Zagreb,16.05,15.56,11.67,35.66,58.63,33.91,19.46,17.02,34.97,27.28,HR050,HR050,Grad Zagreb,15421.16,HR
2142,2015,MDMA,IT003,IT,Milan,2.78,2.98,1.39,3.42,11.81,17.38,7.14,2.38,9.94,6.7,ITC4C,ITC4C,Milano,168836.6,IT
2143,2015,MDMA,NL001,NL,Amsterdam,226.86,93.43,81.17,201.78,318.46,74.84,166.6,162.3,169.06,166.16,NL321,NL321,Kop van Noord-Holland,10445.97,NL
2144,2015,MDMA,NL002,NL,Eindhoven,53.99,18.35,67.86,88.63,364.84,289.29,34.37,35.57,202.66,131.05,NL414,NL414,Zuidoost-Noord-Brabant,34561.83,NL
2145,2015,MDMA,PT003,PT,Porto,6.15,3.71,3.79,4.85,11.8,33.07,8.52,6.13,13.38,10.27,PT11A,PT11A,Área Metropolitana do Porto,28473.56,PT
2146,2015,MDMA,SK004,SK,Piestany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SK021,SK021,Trnavský kraj,8790.78,SK
2147,2015,amphetamine,AT009,AT,Klosterneuburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT126,AT126,Wiener Umland/Nordteil,8688.18,AT
2148,2015,amphetamine,BE002,BE,Antwerp Zuid,247.21,257.21,263.74,188.68,275.43,250.08,270.2,258.21,244.48,250.36,BE211,BE211,Arr. Antwerpen,47038.86,BE
2149,2015,amphetamine,BE007,BE,Brussels,47.12,49.42,56.08,62.28,75.96,67.21,49.86,48.8,65.38,58.28,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,78053.56,BE
2150,2015,amphetamine,BE025,BE,Ninove,105.75,115.52,120.8,122.85,151.01,104.39,112.97,111.41,124.77,119.04,BE236,BE236,Arr. Sint-Niklaas,8085.03,BE
2151,2015,amphetamine,BE026,BE,Oostende,174.14,157.49,159.25,188.63,209.11,177.54,169.9,167.18,183.63,176.58,BE255,BE255,Arr. Oostende,4291.92,BE
2152,2015,amphetamine,CH002,CH,Basel,49.42,49.78,49.77,4.33,32.44,41.13,49.63,49.61,31.92,39.5,CH033,CH033,Aargau,39609.01,CH
2153,2015,amphetamine,CH006,CH,Berne,19.7,20.24,20.8,39.03,31.73,27.93,23.6,21.18,29.87,26.15,CH021,CH021,Bern / Berne,74884.8,CH
2154,2015,amphetamine,CH008,CH,Geneva,7.42,6.33,6.03,6.73,5.87,4.35,5.16,6.3,5.74,5.98,CH013,CH013,Genève,47737.53,CH
2155,2015,amphetamine,CH010,CH,Lausanne,8.06,8.25,13.3,12.28,11.3,9.68,11.34,9.22,11.64,10.6,CH011,CH011,Vaud,51237.85,CH
2156,2015,amphetamine,CH011,CH,Lugano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CH052,CH052,Schaffhausen,6425.4,CH
2157,2015,amphetamine,CH018,CH,Zurich,21.63,18.77,20.76,25.36,37.33,22.86,20.72,20.37,26.58,23.92,CH040,CH040,Zürich,137326.79,CH
2158,2015,amphetamine,DE014,DE,Dortmund,159.54,151.53,164.78,190.77,187.91,148.21,141.02,150.7,172.92,163.4,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",21303.21,DE
2159,2015,amphetamine,DE015,DE,Dresden,10.01,9.73,10.36,20.15,25.23,24.18,21.85,13.87,19.98,17.36,DE142,DE142,"Tübingen, Landkreis",6980.17,DE
2160,2015,amphetamine,DE031,DE,Munich G,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,DE212,DE212,"München, Kreisfreie Stadt",107292.38,DE
2161,2015,amphetamine,DK003,DK,Copenhagen,8.12,8.24,8.04,7.91,7.93,55.01,7.5,8.13,19.59,14.68,DK011,DK011,Byen København,50731.08,DK
2162,2015,amphetamine,ES001,ES,Barcelona,45.89,26.54,30.72,31.11,28.44,27.61,21.44,31.29,29.47,30.25,ES511,ES511,Barcelona,151999.3,ES
2163,2015,amphetamine,ES002,ES,Castellon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES522,ES522,Castellón/Castelló,13628.6,ES
2164,2015,amphetamine,ES006,ES,Molina de Segura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES620,ES620,Murcia,29168.7,ES
2165,2015,amphetamine,ES007,ES,Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES114,ES114,Pontevedra,18864.7,ES
2166,2015,amphetamine,FI002,FI,Helsinki,94.92,98.28,113.03,143.99,144.89,117.62,106.95,100.05,129.88,117.1,FI1B1,FI1B1,Helsinki-Uusimaa,82277.5,FI
2167,2015,amphetamine,FI027,FI,Turku,68.25,70.06,72.92,101.86,98.46,93.33,86.43,74.91,91.64,84.47,FI1C1,FI1C1,Varsinais-Suomi,16297.67,FI
2168,2015,amphetamine,FR005,FR,Paris Seine Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR101,FR101,Paris,207604.0,FR
2169,2015,amphetamine,GR001,EL,Athens,5.05,9.98,10.03,13.08,11.95,10.56,12.37,9.14,11.4,10.43,EL303,EL303,Kentrikos Tomeas Athinon,29672.92,EL
2170,2015,amphetamine,GR003,EL,Mytilene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EL411,EL411,"Lesvos, Limnos",1290.33,EL
2171,2015,amphetamine,HR002,HR,Zagreb,170.15,159.52,46.2,46.13,50.98,35.44,28.67,119.45,44.69,76.73,HR050,HR050,Grad Zagreb,15421.16,HR
2172,2015,amphetamine,IT003,IT,Milan,1.88,1.8,3.62,1.79,1.8,3.39,4.76,2.43,2.93,2.72,ITC4C,ITC4C,Milano,168836.6,IT
2173,2015,amphetamine,NL001,NL,Amsterdam,17.57,55.22,106.7,91.34,65.18,16.1,61.3,44.69,69.83,59.06,NL321,NL321,Kop van Noord-Holland,10445.97,NL
2174,2015,amphetamine,PT003,PT,Porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT11A,PT11A,Área Metropolitana do Porto,28473.56,PT
2175,2015,amphetamine,SK004,SK,Piestany,15.53,12.43,22.95,29.58,31.91,33.64,17.32,15.1,29.52,23.34,SK021,SK021,Trnavský kraj,8790.78,SK
2176,2015,cocaine,AT009,AT,Klosterneuburg,78.99,66.72,122.87,99.68,76.73,85.37,53.34,66.35,96.16,83.39,AT126,AT126,Wiener Umland/Nordteil,8688.18,AT
2177,2015,cocaine,BE002,BE,Antwerp Zuid,567.92,576.23,617.49,525.29,744.64,623.65,692.63,612.26,627.77,621.12,BE211,BE211,Arr. Antwerpen,47038.86,BE
2178,2015,cocaine,BE007,BE,Brussels,395.18,405.3,463.7,600.91,609.57,477.93,353.93,384.8,538.03,472.36,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,78053.56,BE
2179,2015,cocaine,BE025,BE,Ninove,68.73,76.2,94.25,138.09,120.41,117.07,74.93,73.29,117.45,98.52,BE236,BE236,Arr. Sint-Niklaas,8085.03,BE
2180,2015,cocaine,BE026,BE,Oostende,68.34,63.75,71.08,81.43,115.12,92.67,72.59,68.23,90.08,80.71,BE255,BE255,Arr. Oostende,4291.92,BE
2181,2015,cocaine,CH002,CH,Basel,36.02,39.49,38.77,53.47,49.65,39.49,40.66,38.72,45.34,42.51,CH033,CH033,Aargau,39609.01,CH
2182,2015,cocaine,CH006,CH,Berne,217.1,189.01,203.27,323.61,220.2,233.57,215.78,207.3,245.16,228.93,CH021,CH021,Bern / Berne,74884.8,CH
2183,2015,cocaine,CH008,CH,Geneva,412.01,391.03,478.46,589.24,520.95,327.76,379.35,394.13,479.1,442.68,CH013,CH013,Genève,47737.53,CH
2184,2015,cocaine,CH010,CH,Lausanne,237.43,269.23,341.73,418.02,422.81,254.45,253.79,253.48,359.25,313.92,CH011,CH011,Vaud,51237.85,CH
2185,2015,cocaine,CH011,CH,Lugano,229.84,209.92,240.2,238.9,218.82,226.04,235.7,225.15,230.99,228.49,CH052,CH052,Schaffhausen,6425.4,CH
2186,2015,cocaine,CH018,CH,Zurich,469.99,455.91,518.89,631.57,840.03,410.99,377.86,434.59,600.37,529.32,CH040,CH040,Zürich,137326.79,CH
2187,2015,cocaine,DE014,DE,Dortmund,267.12,255.26,270.79,330.18,346.82,230.55,227.53,249.97,294.59,275.46,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",21303.21,DE
2188,2015,cocaine,DE015,DE,Dresden,6.01,6.23,6.88,8.87,12.62,7.01,7.28,6.51,8.84,7.84,DE142,DE142,"Tübingen, Landkreis",6980.17,DE
2189,2015,cocaine,DE031,DE,Munich G,21.63,,15.95,19.37,,25.97,51.11,36.37,20.43,26.8,DE212,DE212,"München, Kreisfreie Stadt",107292.38,DE
2190,2015,cocaine,DK003,DK,Copenhagen,338.62,243.32,150.22,243.31,382.82,515.62,486.17,244.05,406.98,337.15,DK011,DK011,Byen København,50731.08,DK
2191,2015,cocaine,ES001,ES,Barcelona,399.72,519.31,450.81,520.32,504.99,410.45,299.31,406.12,471.64,443.56,ES511,ES511,Barcelona,151999.3,ES
2192,2015,cocaine,ES002,ES,Castellon,55.6,117.54,303.96,124.64,122.84,81.29,80.64,84.59,158.18,126.64,ES522,ES522,Castellón/Castelló,13628.6,ES
2193,2015,cocaine,ES006,ES,Molina de Segura,220.46,235.35,173.62,188.84,311.77,276.39,223.03,226.28,237.66,232.78,ES620,ES620,Murcia,29168.7,ES
2194,2015,cocaine,ES007,ES,Santiago,62.32,90.1,121.86,147.08,179.95,201.38,143.01,98.48,162.57,135.1,ES114,ES114,Pontevedra,18864.7,ES
2195,2015,cocaine,FI002,FI,Helsinki,4.34,5.6,7.76,16.39,18.5,10.98,6.2,5.38,13.41,9.97,FI1B1,FI1B1,Helsinki-Uusimaa,82277.5,FI
2196,2015,cocaine,FI027,FI,Turku,0.65,0.95,1.17,0.75,0.74,0.94,0.73,0.78,0.9,0.85,FI1C1,FI1C1,Varsinais-Suomi,16297.67,FI
2197,2015,cocaine,FR005,FR,Paris Seine Centre,126.95,146.26,186.04,239.9,192.55,139.87,99.36,124.19,189.59,161.56,FR101,FR101,Paris,207604.0,FR
2198,2015,cocaine,GR001,EL,Athens,48.43,57.24,68.29,89.56,76.25,48.63,52.8,52.82,70.68,63.03,EL303,EL303,Kentrikos Tomeas Athinon,29672.92,EL
2199,2015,cocaine,GR003,EL,Mytilene,0.26,0.91,0.19,1.11,9.28,4.3,2.52,1.23,3.72,2.65,EL411,EL411,"Lesvos, Limnos",1290.33,EL
2200,2015,cocaine,GR004,EL,Thessaloniki,5.79,7.98,7.57,7.87,9.21,11.83,17.42,10.4,9.12,9.67,EL522,EL522,Thessaloniki,15055.23,EL
2201,2015,cocaine,HR002,HR,Zagreb,92.69,90.69,94.53,102.09,145.14,96.9,81.27,88.22,109.66,100.47,HR050,HR050,Grad Zagreb,15421.16,HR
2202,2015,cocaine,IT003,IT,Milan,191.62,171.84,187.85,199.91,217.25,289.45,184.9,183.77,222.88,206.12,ITC4C,ITC4C,Milano,168836.6,IT
2203,2015,cocaine,NL001,NL,Amsterdam,251.67,671.98,703.91,990.27,967.26,229.28,677.7,533.78,722.68,641.72,NL321,NL321,Kop van Noord-Holland,10445.97,NL
2204,2015,cocaine,NL002,NL,Eindhoven,251.36,89.58,333.75,479.61,569.77,427.87,109.35,150.1,452.75,323.04,NL414,NL414,Zuidoost-Noord-Brabant,34561.83,NL
2205,2015,cocaine,PT003,PT,Porto,111.2,83.99,103.26,80.21,56.87,124.67,86.76,93.98,91.25,92.42,PT11A,PT11A,Área Metropolitana do Porto,28473.56,PT
2206,2015,cocaine,SK004,SK,Piestany,4.03,3.78,3.92,8.53,11.02,8.01,3.79,3.87,7.87,6.15,SK021,SK021,Trnavský kraj,8790.78,SK
2207,2015,methamphetamine,AT009,AT,Klosterneuburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT126,AT126,Wiener Umland/Nordteil,8688.18,AT
2208,2015,methamphetamine,BE002,BE,Antwerp Zuid,8.16,8.46,7.44,6.09,10.5,11.09,9.91,8.85,8.78,8.81,BE211,BE211,Arr. Antwerpen,47038.86,BE
2209,2015,methamphetamine,BE007,BE,Brussels,3.86,3.35,3.95,3.78,3.59,3.99,3.15,3.45,3.83,3.67,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,78053.56,BE
2210,2015,methamphetamine,BE025,BE,Ninove,0.89,0.73,0.71,0.68,0.98,1.5,1.59,1.07,0.99,1.01,BE236,BE236,Arr. Sint-Niklaas,8085.03,BE
2211,2015,methamphetamine,BE026,BE,Oostende,0.6,0.88,0.91,0.69,0.79,2.05,1.75,1.08,1.11,1.1,BE255,BE255,Arr. Oostende,4291.92,BE
2212,2015,methamphetamine,CH002,CH,Basel,4.19,4.17,3.85,11.46,108.14,4.11,288.8,99.05,31.89,60.67,CH033,CH033,Aargau,39609.01,CH
2213,2015,methamphetamine,CH006,CH,Berne,12.1,10.98,11.6,17.35,12.37,12.22,10.94,11.34,13.38,12.51,CH021,CH021,Bern / Berne,74884.8,CH
2214,2015,methamphetamine,CH008,CH,Geneva,7.42,5.96,6.03,6.31,6.6,6.16,5.52,6.3,6.28,6.29,CH013,CH013,Genève,47737.53,CH
2215,2015,methamphetamine,CH010,CH,Lausanne,3.04,2.23,2.57,2.28,2.73,1.76,1.59,2.29,2.33,2.32,CH011,CH011,Vaud,51237.85,CH
2216,2015,methamphetamine,CH011,CH,Lugano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CH052,CH052,Schaffhausen,6425.4,CH
2217,2015,methamphetamine,CH018,CH,Zurich,22.38,18.01,21.91,24.88,30.92,23.28,21.1,20.5,25.25,23.21,CH040,CH040,Zürich,137326.79,CH
2218,2015,methamphetamine,DE014,DE,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",21303.21,DE
2219,2015,methamphetamine,DE015,DE,Dresden,127.35,133.15,138.37,128.97,182.94,160.37,178.85,146.45,152.66,150.0,DE142,DE142,"Tübingen, Landkreis",6980.17,DE
2220,2015,methamphetamine,DE031,DE,Munich G,3.49,,6.81,9.45,,7.61,8.52,6.0,7.96,7.18,DE212,DE212,"München, Kreisfreie Stadt",107292.38,DE
2221,2015,methamphetamine,DK003,DK,Copenhagen,13.44,11.65,11.09,10.37,11.21,13.75,10.08,12.06,11.35,11.66,DK011,DK011,Byen København,50731.08,DK
2222,2015,methamphetamine,ES001,ES,Barcelona,33.98,41.19,42.9,28.52,29.58,28.41,29.12,34.76,32.35,33.38,ES511,ES511,Barcelona,151999.3,ES
2223,2015,methamphetamine,ES002,ES,Castellon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES522,ES522,Castellón/Castelló,13628.6,ES
2224,2015,methamphetamine,ES006,ES,Molina de Segura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES620,ES620,Murcia,29168.7,ES
2225,2015,methamphetamine,ES007,ES,Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES114,ES114,Pontevedra,18864.7,ES
2226,2015,methamphetamine,FI002,FI,Helsinki,4.01,3.56,5.18,6.53,6.55,5.04,4.34,3.97,5.83,5.03,FI1B1,FI1B1,Helsinki-Uusimaa,82277.5,FI
2227,2015,methamphetamine,FI027,FI,Turku,12.01,13.09,12.78,11.38,10.56,11.61,9.28,11.46,11.58,11.53,FI1C1,FI1C1,Varsinais-Suomi,16297.67,FI
2228,2015,methamphetamine,FR005,FR,Paris Seine Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR101,FR101,Paris,207604.0,FR
2229,2015,methamphetamine,GR001,EL,Athens,3.69,4.41,5.53,4.8,5.52,3.13,3.72,3.94,4.75,4.4,EL303,EL303,Kentrikos Tomeas Athinon,29672.92,EL
2230,2015,methamphetamine,GR003,EL,Mytilene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EL411,EL411,"Lesvos, Limnos",1290.33,EL
2231,2015,methamphetamine,GR004,EL,Thessaloniki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EL522,EL522,Thessaloniki,15055.23,EL
2232,2015,methamphetamine,HR002,HR,Zagreb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR050,HR050,Grad Zagreb,15421.16,HR
2233,2015,methamphetamine,IT003,IT,Milan,12.32,9.35,9.44,9.29,10.17,11.35,8.46,10.37,9.81,10.05,ITC4C,ITC4C,Milano,168836.6,IT
2234,2015,methamphetamine,NL001,NL,Amsterdam,6.8,5.2,5.24,7.79,6.76,4.13,12.79,8.26,5.98,6.96,NL321,NL321,Kop van Noord-Holland,10445.97,NL
2235,2015,methamphetamine,PT003,PT,Porto,0.54,0.49,0.38,0.52,0.12,0.45,0.4,0.48,0.37,0.41,PT11A,PT11A,Área Metropolitana do Porto,28473.56,PT
2236,2015,methamphetamine,SK004,SK,Piestany,96.08,61.61,137.68,180.32,169.42,179.96,97.97,85.22,166.84,131.86,SK021,SK021,Trnavský kraj,8790.78,SK
2237,2014,MDMA,BE002,BE,Antwerp Zuid,35.6,30.12,35.46,57.56,94.37,103.23,55.37,40.36,72.65,58.82,BE211,BE211,Arr. Antwerpen,45233.29,BE
2238,2014,MDMA,BE025,BE,Ninove,7.97,5.83,34.42,18.96,21.11,13.77,8.69,7.49,18.62,15.82,BE236,BE236,Arr. Sint-Niklaas,7727.84,BE
2239,2014,MDMA,CH002,CH,Basel,11.45,11.38,15.08,25.91,55.55,26.21,17.92,13.58,30.69,23.36,CH033,CH033,Aargau,35131.35,CH
2240,2014,MDMA,CH006,CH,Berne,7.76,4.12,8.98,19.38,51.58,26.49,13.51,8.46,26.61,18.83,CH021,CH021,Bern / Berne,66183.12,CH
2241,2014,MDMA,CH008,CH,Geneva,8.91,8.6,20.66,51.62,32.82,15.51,10.81,9.44,30.15,21.27,CH013,CH013,Genève,42311.0,CH
2242,2014,MDMA,CH010,CH,Lausanne,7.07,7.7,22.54,52.84,29.02,15.09,8.93,7.9,29.87,20.46,CH011,CH011,Vaud,45449.99,CH
2243,2014,MDMA,CH011,CH,Lugano,5.31,3.21,0.87,6.43,3.57,2.3,4.05,4.19,3.29,3.68,CH052,CH052,Schaffhausen,5701.91,CH
2244,2014,MDMA,CH018,CH,Zurich,15.49,10.94,16.19,69.35,172.42,78.29,25.25,17.23,84.06,55.42,CH040,CH040,Zürich,120952.3,CH
2245,2014,MDMA,DE014,DE,Dortmund,10.55,8.04,3.69,10.96,10.04,13.26,22.23,13.61,9.49,11.25,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",20624.31,DE
2246,2014,MDMA,DE015,DE,Dresden,2.86,2.91,2.89,5.04,10.65,6.14,2.79,2.85,6.18,4.75,DE142,DE142,"Tübingen, Landkreis",6801.94,DE
2247,2014,MDMA,DE031,DE,Munich G,11.06,9.67,8.78,10.68,27.07,40.0,19.18,9.84,24.23,18.06,DE212,DE212,"München, Kreisfreie Stadt",102171.89,DE
2248,2014,MDMA,DK003,DK,Copenhagen,0.99,1.0,49.32,57.62,86.31,1.21,0.99,0.99,48.61,28.21,DK011,DK011,Byen København,49536.36,DK
2249,2014,MDMA,ES001,ES,Barcelona,13.79,11.75,17.94,49.08,48.93,48.52,22.43,15.99,41.12,30.35,ES511,ES511,Barcelona,145147.3,ES
2250,2014,MDMA,ES002,ES,Castellon,3.74,4.16,3.54,7.37,3.26,3.34,3.45,3.78,4.38,4.12,ES522,ES522,Castellón/Castelló,12734.9,ES
2251,2014,MDMA,ES007,ES,Santiago,11.74,11.47,17.04,10.31,9.15,7.25,11.39,11.53,10.94,11.19,ES114,ES114,Pontevedra,18110.0,ES
2252,2014,MDMA,FI002,FI,Helsinki,6.66,6.42,9.26,32.37,44.86,17.46,9.13,7.4,25.99,18.02,FI1B1,FI1B1,Helsinki-Uusimaa,78960.55,FI
2253,2014,MDMA,FI014,FI,Lappeenranta,8.88,2.97,2.28,7.94,4.14,2.51,3.5,5.12,4.22,4.6,FI1C5,FI1C5,Etelä-Karjala,4919.43,FI
2254,2014,MDMA,FI017,FI,Oulu,31.86,26.21,35.38,61.8,58.63,32.12,38.62,32.23,46.98,40.66,FI1D9,FI1D9,Pohjois-Pohjanmaa,12820.64,FI
2255,2014,MDMA,FI022,FI,Rovaniemi,8.26,12.31,14.74,21.19,11.87,14.22,3.8,8.12,15.5,12.34,FI1D7,FI1D7,Lappi,6011.98,FI
2256,2014,MDMA,FI027,FI,Turku,3.94,5.72,8.2,21.23,20.32,9.77,4.29,4.65,14.88,10.5,FI1C1,FI1C1,Varsinais-Suomi,16223.95,FI
2257,2014,MDMA,FR005,FR,Paris Seine Centre,2.38,2.47,2.4,42.61,58.59,22.62,2.38,2.41,31.55,19.06,FR101,FR101,Paris,203954.2,FR
2258,2014,MDMA,GR001,EL,Athens,3.28,2.17,2.03,5.24,11.02,4.63,2.46,2.64,5.73,4.4,EL303,EL303,Kentrikos Tomeas Athinon,30008.06,EL
2259,2014,MDMA,HR002,HR,Zagreb,6.39,5.27,5.19,14.3,30.66,12.35,7.61,6.42,15.62,11.68,HR050,HR050,Grad Zagreb,15008.59,HR
2260,2014,MDMA,IT003,IT,Milan,1.62,1.63,2.17,7.07,8.77,4.69,1.77,1.67,5.67,3.96,ITC4C,ITC4C,Milano,163894.2,IT
2261,2014,MDMA,NL001,NL,Amsterdam,126.67,112.4,104.8,111.3,126.41,227.89,244.14,161.07,142.6,150.51,NL321,NL321,Kop van Noord-Holland,10127.46,NL
2262,2014,amphetamine,BE002,BE,Antwerp Zuid,144.14,202.41,185.12,212.19,226.03,304.38,216.37,187.64,231.93,212.95,BE211,BE211,Arr. Antwerpen,45233.29,BE
2263,2014,amphetamine,BE025,BE,Ninove,98.39,101.82,192.64,133.5,154.44,119.63,105.38,101.86,120.14,129.4,BE236,BE236,Arr. Sint-Niklaas,7727.84,BE
2264,2014,amphetamine,CH002,CH,Basel,13.56,15.62,14.2,14.72,32.56,10.18,15.05,14.75,17.92,16.56,CH033,CH033,Aargau,35131.35,CH
2265,2014,amphetamine,CH006,CH,Berne,16.03,16.58,19.08,17.16,19.5,17.14,21.32,17.98,18.22,18.12,CH021,CH021,Bern / Berne,66183.12,CH
2266,2014,amphetamine,CH008,CH,Geneva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CH013,CH013,Genève,42311.0,CH
2267,2014,amphetamine,CH010,CH,Lausanne,6.77,4.8,6.31,13.41,5.75,8.59,5.21,5.59,8.51,7.26,CH011,CH011,Vaud,45449.99,CH
2268,2014,amphetamine,CH011,CH,Lugano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CH052,CH052,Schaffhausen,5701.91,CH
2269,2014,amphetamine,CH018,CH,Zurich,13.33,14.66,20.63,34.17,53.27,26.87,16.62,14.87,33.74,25.65,CH040,CH040,Zürich,120952.3,CH
2270,2014,amphetamine,DE014,DE,Dortmund,143.93,145.79,173.37,181.3,91.48,85.25,146.89,145.54,132.85,138.29,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",20624.31,DE
2271,2014,amphetamine,DE015,DE,Dresden,22.85,21.73,9.64,16.81,33.0,30.71,19.32,21.3,22.54,22.01,DE142,DE142,"Tübingen, Landkreis",6801.94,DE
2272,2014,amphetamine,DE031,DE,Munich G,13.83,13.43,13.71,26.71,38.52,35.79,13.32,13.66,28.58,22.19,DE212,DE212,"München, Kreisfreie Stadt",102171.89,DE
2273,2014,amphetamine,ES001,ES,Barcelona,21.05,20.89,28.0,32.22,37.75,43.56,25.07,22.34,35.38,29.79,ES511,ES511,Barcelona,145147.3,ES
2274,2014,amphetamine,ES002,ES,Castellon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES522,ES522,Castellón/Castelló,12734.9,ES
2275,2014,amphetamine,ES007,ES,Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES114,ES114,Pontevedra,18110.0,ES
2276,2014,amphetamine,FI002,FI,Helsinki,60.04,58.54,67.73,79.13,89.38,67.3,57.59,58.72,75.88,68.53,FI1B1,FI1B1,Helsinki-Uusimaa,78960.55,FI
2277,2014,amphetamine,FI014,FI,Lappeenranta,18.79,19.19,24.93,29.79,25.97,20.64,20.85,19.61,25.33,22.88,FI1C5,FI1C5,Etelä-Karjala,4919.43,FI
2278,2014,amphetamine,FI017,FI,Oulu,23.73,21.49,25.99,25.77,27.19,26.51,23.32,22.84,26.37,24.86,FI1D9,FI1D9,Pohjois-Pohjanmaa,12820.64,FI
2279,2014,amphetamine,FI022,FI,Rovaniemi,38.07,39.08,49.96,58.99,61.71,47.01,29.93,35.7,54.42,46.39,FI1D7,FI1D7,Lappi,6011.98,FI
2280,2014,amphetamine,FI027,FI,Turku,48.28,47.58,61.09,86.62,73.65,60.09,59.45,51.77,70.36,62.39,FI1C1,FI1C1,Varsinais-Suomi,16223.95,FI
2281,2014,amphetamine,FR005,FR,Paris Seine Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR101,FR101,Paris,203954.2,FR
